param CORR:=
1	1	1
2	1	0.96051544141
3	1	0.8795170535
4	1	0.90576346041
5	1	0.7862545358
6	1	0.67932419229
7	1	0.83461102767
8	1	0.80123610332
9	1	0.7021216552
10	1	0.60112686651
11	1	0.66886445708
12	1	0.70547537419
13	1	0.50975636456
14	1	0.54252584733
15	1	0.58097338833
16	1	0.53346827266
17	1	0.56315448438
18	1	0.46301422508
19	1	0.4067660725
20	1	0.55027274414
21	1	0.49852123892
22	1	0.51713960007
23	1	0.39482348429
24	1	0.42183716411
25	1	0.31701961447
26	1	0.4655599045
27	1	0.43255852245
28	1	0.31595181229
29	1	0.38686174051
30	1	0.24479882496
31	1	0.28821527977
32	1	0.3291899917
33	1	0.19735297784
34	1	0.17624013221
35	1	0.27055762888
36	1	0.16306834933
37	1	0.28144743102
38	1	0.1801756584
39	1	0.21928447371
40	1	0.14128658873
41	1	0.13176619497
42	1	0.12311638929
43	1	0.03981276001
44	1	0.03435870436
45	1	0.08475895301
46	1	0.05368499148
47	1	0.03376760297
48	1	0.03934149454
49	1	0.07506603504
50	1	0.06814432189
51	1	0.06057650303
52	1	0.06576725886
53	1	0.06123294247
54	1	0.06276616565
55	1	0.06488372388
56	1	0.08117234838
57	1	0.06994724885
58	1	0.08821819684
59	1	0.08480953665
60	1	0.05543924624
61	1	0.08097797958
62	1	0.08056941854
63	1	0.1041123463
64	1	0.061211064
65	1	0.0895448106
66	1	0.08605209647
67	1	0.05708728023
68	1	0.06348195058
69	1	0.07568186589
70	1	0.06712235606
71	1	0.04360090105
72	1	0.062926181
73	1	0.04585331733
74	1	0.07469491417
75	1	0.05367018244
76	1	0.03208002107
77	1	0.04680245267
78	1	0.04466940163
79	1	0.03421264259
80	1	0.03505488106
81	1	0.01473877996
82	1	0.0298672387
83	1	0.0284749979
84	1	0.01115438053
85	1	-0.01570174441
86	1	-0.00748553612
87	1	0.02097095968
88	1	-0.01622332123
89	1	0.03899662808
90	1	-0.01008799807
91	1	-0.00255229716
92	1	0.03545584615
93	1	0.00629065255
94	1	0.00103510898
95	1	-0.00869587687
96	1	-0.01136575165
97	1	-0.01778296527
98	1	-0.01594204832
99	1	0.00461523575
100	1	0.00562619732
101	1	-0.00473345686
102	1	0.01858581796
103	1	-0.01027811999
104	1	-0.01381313693
105	1	-0.020904626
106	1	-0.00898739255
107	1	0.02141814342
108	1	-0.00524554712
109	1	0.00243600175
110	1	0.00452907869
111	1	-0.04748590099
112	1	0.05532300515
113	1	-0.00283728041
114	1	-0.01661610143
115	1	0.00592437082
116	1	-0.05169446922
117	1	-0.03669188498
118	1	0.03784005662
119	1	-0.03375989382
120	1	0.06128221014
121	1	0.00246526798
122	1	0.02977737656
