maxfarms, p, MeanVariance, MeanSD, MeanCF, BiObj
10, 0.65, 0.039445715243103974, 0.19860945406275093, -0.6305914769133147, 0.22225281222893872
10, 0.7000000000000001, 0.03708873402626943, 0.19258435561142923, -0.6234693152444073, 0.20266810292024917
10, 0.75, 0.035069377892448725, 0.18726819776045459, -0.6154594055358646, 0.17935738796354678
10, 0.8, 0.03413087486546368, 0.1847454325970298, -0.6108123017336505, 0.15184339212514153
10, 0.8500000000000001, 0.03333107186699045, 0.1825679924493624, -0.6054370605904955, 0.1217577944851988
10, 0.9, 0.032847956033506015, 0.18124005085384967, -0.600627208775826, 0.08926503808026738
10, 0.9500000000000001, 0.0315504123227197, 0.17762435734639465, -0.578158767206243, 0.0505662682258425
20, 0.05, 0.10774569405720001, 0.32824639229883396, -0.6849335827565382, 0.06128264274477946
20, 0.1, 0.10774569405720001, 0.32824639229883396, -0.6849335827565382, 0.10442192794814886
20, 0.15000000000000002, 0.10774569405720001, 0.32824639229883396, -0.6849335827565382, 0.14756121315151516
20, 0.2, 0.09625473804389047, 0.3102494771049429, -0.6812162916934191, 0.1881680337845254
20, 0.25, 0.08390216768085734, 0.28965870896773904, -0.6760953542280435, 0.2185838109418422
20, 0.30000000000000004, 0.07323941063512271, 0.27062780831821903, -0.6700908376392146, 0.24150093706134002
20, 0.35000000000000003, 0.0638647805723299, 0.2527148206424188, -0.6636528244221946, 0.254808962385046
20, 0.4, 0.05720236637971058, 0.23917016197617666, -0.6580044655132029, 0.26085597713607844
20, 0.45, 0.05110660626465033, 0.226067702834019, -0.6514662762812462, 0.2615834133266068
20, 0.5, 0.0480157308627044, 0.21912492067928832, -0.6474359011462837, 0.2572686324480813
20, 0.55, 0.04405977722824717, 0.2099042096487042, -0.6412174340618016, 0.24861264963280355
20, 0.6000000000000001, 0.042414304093266166, 0.2059473332997205, -0.6380053733878558, 0.23670347232189298
20, 0.65, 0.039445715243103974, 0.19860945406275093, -0.6305914769133147, 0.22225281222893872
20, 0.7000000000000001, 0.03708873402626943, 0.19258435561142923, -0.6234693152444073, 0.20266810292024917
20, 0.75, 0.03503247723075662, 0.18716964826262997, -0.615555868690369, 0.17884690027390518
20, 0.8, 0.03394502026289128, 0.18424174408339516, -0.6101637539111087, 0.1511774719197905
20, 0.8500000000000001, 0.033195939753798066, 0.18219752949422247, -0.6050536712679679, 0.12090137916438624
20, 0.9, 0.03244873235113254, 0.18013531677917172, -0.5977575254197932, 0.08744370872877597
20, 0.9500000000000001, 0.031463228390520764, 0.17737877096913476, -0.583271661541756, 0.04756899467340899
