maxfarms, p, MeanVariance, MeanSD, MeanCF, BiObj
5, 0.05, 0.11175305409344, 0.33429486100363554, -0.697734609488175, 0.07407728423943026
5, 0.1, 0.11175305409344, 0.33429486100363554, -0.697734609488175, 0.12185020717016895
5, 0.15000000000000002, 0.10091521655679998, 0.31767155452888757, -0.6954364146248764, 0.16711208534816457
5, 0.2, 0.10091521655679998, 0.31767155452888757, -0.6954364146248764, 0.20715814614631448
5, 0.25, 0.10091521655679998, 0.31767155452888757, -0.6954364146248764, 0.24720420694447334
5, 0.30000000000000004, 0.07363422262548, 0.2713562651303264, -0.6818745882343658, 0.27153957382307403
5, 0.35000000000000003, 0.07363422262548, 0.2713562651303264, -0.6818745882343658, 0.28863842385746113
5, 0.4, 0.07363422262548, 0.2713562651303264, -0.6818745882343658, 0.3057372738918469
5, 0.45, 0.06596337211888, 0.25683335476312263, -0.6747646281752394, 0.31536899215777076
5, 0.5, 0.06596337211888, 0.25683335476312263, -0.6747646281752394, 0.3245330861881019
5, 0.55, 0.06596337211888, 0.25683335476312263, -0.6747646281752394, 0.3336971802184398
5, 0.6000000000000001, 0.06567531549319999, 0.2562719561192757, -0.6742640320321543, 0.3425273570424517
5, 0.65, 0.06487364148435999, 0.25470304569117347, -0.6722781310046083, 0.3511033061288225
5, 0.7000000000000001, 0.06113197133395999, 0.24724880451472359, -0.6615336458536202, 0.355114740321362
5, 0.75, 0.06113197133395999, 0.24724880451472359, -0.6615336458536202, 0.35534513849573995
5, 0.8, 0.05968596738404, 0.24430711693284746, -0.6547553693004847, 0.35347935377943096
5, 0.8500000000000001, 0.05968596738404, 0.24430711693284746, -0.6547553693004847, 0.3497685797820421
5, 0.9, 0.05968596738404, 0.24430711693284746, -0.6547553693004847, 0.34605780578465584
5, 0.9500000000000001, 0.05968596738404, 0.24430711693284746, -0.6547553693004847, 0.34234703178726705
10, 0.05, 0.10807332974720231, 0.3287450832289394, -0.6977119940884796, 0.07199793681892085
10, 0.1, 0.10579287100099716, 0.32525816054481577, -0.6974622549368409, 0.11669281480052482
10, 0.15000000000000002, 0.1037088399403624, 0.3220385690260755, -0.6970526533768531, 0.15993233091382328
10, 0.2, 0.09786116700945556, 0.3128276954002883, -0.6951337005058867, 0.20179153768186014
10, 0.25, 0.08796688885794977, 0.29659212541459995, -0.691079323604178, 0.23661030589134602
10, 0.30000000000000004, 0.07836765725079893, 0.2799422391330021, -0.6861412178243096, 0.2622183260818273
10, 0.35000000000000003, 0.07169746377055827, 0.26776382087682843, -0.6817931165213774, 0.2807417893351003
10, 0.4, 0.06315079043629203, 0.2512982101732761, -0.674717239513214, 0.2925643491446069
10, 0.45, 0.055651871346646516, 0.23590648856410565, -0.6670419945715793, 0.2962548592143717
10, 0.5, 0.050312100868044066, 0.22430359084964302, -0.6602854085248554, 0.29298346910389134
10, 0.55, 0.045950510628959045, 0.21436070215633984, -0.6536241080662927, 0.2832993686896023
10, 0.6000000000000001, 0.04326994149803645, 0.20801428195688018, -0.6486334285587921, 0.26868499467071627
10, 0.65, 0.04137623228273209, 0.20341148512985222, -0.6441936369345781, 0.2508544642840942
10, 0.7000000000000001, 0.0391284660793243, 0.19780916581221483, -0.6377407274206777, 0.22906217376037794
10, 0.75, 0.037600708855716244, 0.19390902211015412, -0.6318869912325512, 0.20401272700881512
10, 0.8, 0.036765268888527415, 0.19174271534670467, -0.6278231325489125, 0.17543304143097885
10, 0.8500000000000001, 0.03545512381258866, 0.18829531011841125, -0.619873851996217, 0.14242420919590115
10, 0.9, 0.03468067653064633, 0.18622748596983832, -0.6116086437754428, 0.10688699281033028
10, 0.9500000000000001, 0.03432083480590456, 0.18525883192416107, -0.6048914480530768, 0.06712858642546729
20, 0.05, 0.10807332974720231, 0.3287450832289394, -0.6977119940884796, 0.07199793681892085
20, 0.1, 0.1057928710009967, 0.3252581605448151, -0.6974623700419375, 0.11669188308987752
20, 0.15000000000000002, 0.10370883994036363, 0.3220385690260774, -0.6970526769448575, 0.15993215074247255
