maxfarms, p, zone, weight_z, cell, weight_c
5, 0.05, 16, 0.2, 5296, 0.002500000000000002
5, 0.05, 16, 0.2, 5422, 0.002500000000000002
5, 0.05, 16, 0.2, 5423, 0.002500000000000002
5, 0.05, 9, 0.2, 5452, 0.0025
5, 0.05, 16, 0.2, 5548, 0.002500000000000002
5, 0.05, 16, 0.2, 5549, 0.002500000000000002
5, 0.05, 16, 0.2, 5550, 0.002500000000000002
5, 0.05, 9, 0.2, 5569, 0.0025
5, 0.05, 9, 0.2, 5570, 0.0025
5, 0.05, 9, 0.2, 5571, 0.0025
5, 0.05, 9, 0.2, 5572, 0.0025
5, 0.05, 9, 0.2, 5573, 0.0025
5, 0.05, 9, 0.2, 5574, 0.0025
5, 0.05, 9, 0.2, 5575, 0.0025
5, 0.05, 9, 0.2, 5576, 0.0025
5, 0.05, 9, 0.2, 5577, 0.0025
5, 0.05, 9, 0.2, 5579, 0.0025
5, 0.05, 16, 0.2, 5674, 0.002500000000000002
5, 0.05, 16, 0.2, 5675, 0.002500000000000002
5, 0.05, 16, 0.2, 5676, 0.002500000000000002
5, 0.05, 16, 0.2, 5677, 0.002500000000000002
5, 0.05, 16, 0.2, 5678, 0.002500000000000002
5, 0.05, 14, 0.2, 5692, 0.0025
5, 0.05, 14, 0.2, 5693, 0.0025
5, 0.05, 9, 0.2, 5695, 0.0025
5, 0.05, 9, 0.2, 5696, 0.0025
5, 0.05, 9, 0.2, 5697, 0.0025
5, 0.05, 9, 0.2, 5698, 0.0025
5, 0.05, 9, 0.2, 5699, 0.0025
5, 0.05, 9, 0.2, 5700, 0.0025
5, 0.05, 9, 0.2, 5701, 0.0025
5, 0.05, 9, 0.2, 5702, 0.0025
5, 0.05, 9, 0.2, 5703, 0.0025
5, 0.05, 9, 0.2, 5704, 0.0025
5, 0.05, 9, 0.2, 5705, 0.0025
5, 0.05, 16, 0.2, 5802, 0.002500000000000002
5, 0.05, 16, 0.2, 5803, 0.002500000000000002
5, 0.05, 16, 0.2, 5804, 0.002500000000000002
5, 0.05, 16, 0.2, 5805, 0.002500000000000002
5, 0.05, 16, 0.2, 5806, 0.002500000000000002
5, 0.05, 14, 0.2, 5820, 0.0025
5, 0.05, 14, 0.2, 5821, 0.0025
5, 0.05, 9, 0.2, 5822, 0.0025
5, 0.05, 9, 0.2, 5823, 0.0025
5, 0.05, 9, 0.2, 5824, 0.0025
5, 0.05, 9, 0.2, 5825, 0.0025
5, 0.05, 9, 0.2, 5826, 0.0025
5, 0.05, 9, 0.2, 5827, 0.0025
5, 0.05, 9, 0.2, 5828, 0.0025
5, 0.05, 9, 0.2, 5829, 0.0025
5, 0.05, 9, 0.2, 5830, 0.0025
5, 0.05, 9, 0.2, 5831, 0.0025
5, 0.05, 9, 0.2, 5832, 0.0025
5, 0.05, 9, 0.2, 5833, 0.0025
5, 0.05, 16, 0.2, 5929, 0.002500000000000002
5, 0.05, 16, 0.2, 5930, 0.002500000000000002
5, 0.05, 16, 0.2, 5931, 0.002500000000000002
5, 0.05, 16, 0.2, 5932, 0.002500000000000002
5, 0.05, 16, 0.2, 5933, 0.002500000000000002
5, 0.05, 16, 0.2, 5934, 0.002500000000000002
5, 0.05, 14, 0.2, 5946, 0.0025
5, 0.05, 14, 0.2, 5947, 0.0025
5, 0.05, 14, 0.2, 5948, 0.0025
5, 0.05, 14, 0.2, 5949, 0.0025
5, 0.05, 9, 0.2, 5950, 0.0025
5, 0.05, 9, 0.2, 5951, 0.0025
5, 0.05, 9, 0.2, 5952, 0.0025
5, 0.05, 9, 0.2, 5953, 0.0025
5, 0.05, 9, 0.2, 5954, 0.0025
5, 0.05, 9, 0.2, 5955, 0.0025
5, 0.05, 9, 0.2, 5956, 0.0025
5, 0.05, 9, 0.2, 5957, 0.0025
5, 0.05, 9, 0.2, 5958, 0.0025
5, 0.05, 9, 0.2, 5959, 0.0025
5, 0.05, 9, 0.2, 5960, 0.0025
5, 0.05, 9, 0.2, 5961, 0.0025
5, 0.05, 16, 0.2, 6059, 0.002500000000000002
5, 0.05, 16, 0.2, 6060, 0.002500000000000002
5, 0.05, 16, 0.2, 6061, 0.002500000000000002
5, 0.05, 16, 0.2, 6062, 0.002500000000000002
5, 0.05, 16, 0.2, 6063, 0.002500000000000002
5, 0.05, 14, 0.2, 6075, 0.0025
5, 0.05, 14, 0.2, 6076, 0.0025
5, 0.05, 14, 0.2, 6077, 0.0025
5, 0.05, 14, 0.2, 6078, 0.0025
5, 0.05, 9, 0.2, 6079, 0.0025
5, 0.05, 9, 0.2, 6080, 0.0025
5, 0.05, 9, 0.2, 6081, 0.0025
5, 0.05, 9, 0.2, 6082, 0.0025
5, 0.05, 9, 0.2, 6083, 0.0025
5, 0.05, 9, 0.2, 6084, 0.0025
5, 0.05, 9, 0.2, 6085, 0.0025
5, 0.05, 9, 0.2, 6086, 0.0025
5, 0.05, 9, 0.2, 6087, 0.0025
5, 0.05, 9, 0.2, 6088, 0.0025
5, 0.05, 9, 0.2, 6089, 0.0025
5, 0.05, 9, 0.2, 6090, 0.0025
5, 0.05, 18, 0.2, 6093, 0.0025
5, 0.05, 16, 0.2, 6188, 0.002500000000000002
5, 0.05, 16, 0.2, 6189, 0.002500000000000002
5, 0.05, 16, 0.2, 6190, 0.002500000000000002
5, 0.05, 16, 0.2, 6191, 0.002500000000000002
5, 0.05, 16, 0.2, 6192, 0.002500000000000002
5, 0.05, 14, 0.2, 6202, 0.0025
5, 0.05, 14, 0.2, 6203, 0.0025
5, 0.05, 14, 0.2, 6204, 0.0025
5, 0.05, 14, 0.2, 6205, 0.0025
5, 0.05, 14, 0.2, 6206, 0.0025
5, 0.05, 14, 0.2, 6207, 0.0025
5, 0.05, 9, 0.2, 6209, 0.0025
5, 0.05, 9, 0.2, 6210, 0.0025
5, 0.05, 9, 0.2, 6211, 0.0025
5, 0.05, 9, 0.2, 6212, 0.0025
5, 0.05, 9, 0.2, 6213, 0.0025
5, 0.05, 9, 0.2, 6214, 0.0025
5, 0.05, 9, 0.2, 6215, 0.0025
5, 0.05, 9, 0.2, 6216, 0.0025
5, 0.05, 9, 0.2, 6217, 0.0025
5, 0.05, 9, 0.2, 6218, 0.0025
5, 0.05, 18, 0.2, 6219, 0.0025
5, 0.05, 18, 0.2, 6220, 0.0025
5, 0.05, 18, 0.2, 6221, 0.0025
5, 0.05, 18, 0.2, 6222, 0.0025
5, 0.05, 18, 0.2, 6223, 0.0025
5, 0.05, 16, 0.2, 6319, 0.002500000000000002
5, 0.05, 16, 0.2, 6320, 0.002500000000000002
5, 0.05, 16, 0.2, 6321, 0.002500000000000002
5, 0.05, 16, 0.2, 6322, 0.002500000000000002
5, 0.05, 16, 0.2, 6323, 0.002500000000000002
5, 0.05, 14, 0.2, 6333, 0.0025
5, 0.05, 14, 0.2, 6334, 0.0025
5, 0.05, 14, 0.2, 6335, 0.0025
5, 0.05, 14, 0.2, 6336, 0.0025
5, 0.05, 14, 0.2, 6337, 0.0025
5, 0.05, 14, 0.2, 6338, 0.0025
5, 0.05, 9, 0.2, 6342, 0.0025
5, 0.05, 9, 0.2, 6343, 0.0025
5, 0.05, 9, 0.2, 6344, 0.0025
5, 0.05, 9, 0.2, 6345, 0.0025
5, 0.05, 9, 0.2, 6346, 0.0025
5, 0.05, 9, 0.2, 6347, 0.0025
5, 0.05, 9, 0.2, 6348, 0.0025
5, 0.05, 9, 0.2, 6349, 0.0025
5, 0.05, 18, 0.2, 6350, 0.0025
5, 0.05, 18, 0.2, 6351, 0.0025
5, 0.05, 18, 0.2, 6352, 0.0025
5, 0.05, 18, 0.2, 6353, 0.0025
5, 0.05, 18, 0.2, 6354, 0.0025
5, 0.05, 18, 0.2, 6355, 0.0025
5, 0.05, 16, 0.2, 6451, 0.002500000000000002
5, 0.05, 16, 0.2, 6452, 0.002500000000000002
5, 0.05, 16, 0.2, 6453, 0.002500000000000002
5, 0.05, 16, 0.2, 6454, 0.002500000000000002
5, 0.05, 14, 0.2, 6463, 0.0025
5, 0.05, 14, 0.2, 6464, 0.0025
5, 0.05, 14, 0.2, 6465, 0.0025
5, 0.05, 14, 0.2, 6466, 0.0025
5, 0.05, 14, 0.2, 6467, 0.0025
5, 0.05, 14, 0.2, 6468, 0.0025
5, 0.05, 14, 0.2, 6469, 0.0025
5, 0.05, 19, 0.2, 6472, 0.0025
5, 0.05, 19, 0.2, 6473, 0.0025
5, 0.05, 19, 0.2, 6474, 0.0025
5, 0.05, 19, 0.2, 6475, 0.0025
5, 0.05, 9, 0.2, 6476, 0.0025
5, 0.05, 9, 0.2, 6477, 0.0025
5, 0.05, 9, 0.2, 6478, 0.0025
5, 0.05, 9, 0.2, 6479, 0.0025
5, 0.05, 18, 0.2, 6480, 0.0025
5, 0.05, 18, 0.2, 6481, 0.0025
5, 0.05, 18, 0.2, 6482, 0.0025
5, 0.05, 18, 0.2, 6483, 0.0025
5, 0.05, 18, 0.2, 6484, 0.0025
5, 0.05, 18, 0.2, 6485, 0.0025
5, 0.05, 18, 0.2, 6486, 0.0025
5, 0.05, 18, 0.2, 6487, 0.0025
5, 0.05, 16, 0.2, 6583, 0.002500000000000002
5, 0.05, 16, 0.2, 6584, 0.002500000000000002
5, 0.05, 16, 0.2, 6585, 0.002500000000000002
5, 0.05, 16, 0.2, 6586, 0.002500000000000002
5, 0.05, 14, 0.2, 6595, 0.0025
5, 0.05, 14, 0.2, 6596, 0.0025
5, 0.05, 14, 0.2, 6597, 0.0025
5, 0.05, 14, 0.2, 6598, 0.0025
