i,WPSS
265,0.6278907115372011
266,0.6283969230864704
267,0.6336776272459604
268,0.6345276224807453
269,0.6348934935636619
270,0.6353447161878514
271,0.6354190930146411
272,0.6357328565985043
273,0.6317123982603182
274,0.6364433168846322
275,0.6319312553081896
276,0.632096618726642
277,0.6323646077554471
278,0.636829786247422
279,0.6326053766059684
280,0.6326935690773705
281,0.6285059621991285
282,0.6286331010005362
283,0.6285935403726012
284,0.6328715619898365
285,0.6329505849414704
286,0.6331756551373291
287,0.6376271749646724
288,0.6331046574782654
289,0.6329823667892965
290,0.6332168778152933
291,0.6338982146072639
292,0.6341981718071625
293,0.6345870622391625
294,0.6347935562153684
295,0.6349086571684921
296,0.6276909748052775
297,0.6356539609352815
298,0.6312170775679052
299,0.6315127941998412
300,0.6317495895530969
301,0.6322000002868026
302,0.6327098126888671
303,0.6332326344767522
304,0.6292999786817444
305,0.629953440246225
306,0.6352184363092682
307,0.6352451319134983
308,0.6357117494327138
309,0.6359038901924321
310,0.6364124038263822
311,0.6367783299524773
312,0.6326034559808924
313,0.6327167844446977
314,0.6329174565555884
315,0.6331363837021768
316,0.6331886424402327
317,0.633209279993959
318,0.6289162808145613
319,0.6244754492503543
320,0.6291327553332291
321,0.63376844675304
322,0.6339657079408437
323,0.6339296566945165
324,0.638609366016579
325,0.6267798758447488
326,0.6339151252148361
327,0.6340623162669328
328,0.6341166725423967
329,0.6346656267320899
330,0.6349393721203274
331,0.6353607892232832
332,0.6356017862106917
333,0.6358303422335946
334,0.6360177473277038
335,0.6364147634653837
336,0.6361468383612979
337,0.6314914779909583
338,0.6316543738276189
339,0.6320595135821606
340,0.6322924963643625
341,0.6251546782171955
342,0.6332309252685773
343,0.6337990986304356
344,0.6342983008757579
345,0.6346475041269418
346,0.6308551302376207
347,0.6357588283572931
348,0.6361243503576774
349,0.6364021419786787
350,0.6366623562856021
351,0.6369990628450293
352,0.6373877595032745
353,0.6330006542812135
354,0.6332751573909072
355,0.6335204163254501
356,0.6337363856699835
357,0.6337464318842255
358,0.6340302963820785
359,0.6340496994763948
360,0.6296829880895304
361,0.6301244126628437
362,0.6348992670804114
363,0.6348187992007822
364,0.6349515315324196
365,0.6394918010321322
366,0.6352009631440708
367,0.6351507009042234
368,0.6349651178450022
369,0.6350768207801859
370,0.6399735307362681
371,0.6359038637437321
372,0.636290072475888
373,0.6367255661939887
374,0.6369083214613422
375,0.6368952180802346
376,0.6370835356006322
377,0.6368504340848944
378,0.6055522727892505
379,0.605930636775114
380,0.6207419200777202
381,0.632909382252808
382,0.6333158569192797
383,0.6337750312826946
384,0.6342786900291623
385,0.6349149043037688
386,0.635350112071046
387,0.631261324948323
388,0.6359035355974891
389,0.631974309698817
390,0.6368930028797315
391,0.6372658466678874
392,0.6375078327118916
393,0.637762529234832
394,0.6336070697285621
395,0.633670437051562
396,0.6338703739560864
397,0.6342857762936998
398,0.6389823312146671
399,0.6348253863294612
400,0.6272906342043304
401,0.630315472507222
402,0.6302451938737947
403,0.6349259579269259
404,0.6353772165730986
405,0.6356394002336252
406,0.6402378975591938
407,0.6402372659170037
408,0.6403363145386992
409,0.6404522943209735
410,0.6359402211199071
411,0.6361908948513751
412,0.6365520912004351
413,0.6369024919891151
414,0.6373889528961186
415,0.6375268638209876
416,0.6378492737846204
417,0.6379233622256838
418,0.638014579950638
419,0.6377012552204842
420,0.6374605141331948
421,0.6056207482255072
422,0.6062280074177969
423,0.6065223104401347
424,0.606733321888709
425,0.6068348050826191
426,0.6293557635404309
427,0.6298522911220181
428,0.6346605485364452
429,0.6352601798438414
430,0.6313694166792517
431,0.6363742198888411
432,0.6368355758218054
433,0.6372348705897208
434,0.6330477139343821
435,0.6380527075747694
436,0.6383649069939615
437,0.638675722070369
438,0.6386464477367727
439,0.6344059831694893
440,0.6387352948833777
441,0.6344397623935297
442,0.6347299846586928
443,0.6352061098668256
444,0.6355282088507781
445,0.6356764366411438
446,0.6312591149403181
447,0.6312817176044621
448,0.6361009912194266
449,0.6290193378522048
450,0.6408794178011121
451,0.6365876099691508
452,0.6411421694964419
453,0.6413154687644997
454,0.6368524319940811
455,0.6372421506991469
456,0.6373070472787771
457,0.6376896039215527
458,0.6380413047646116
459,0.6383377388402627
460,0.6311050831325927
461,0.6385663433684766
462,0.6340772739600463
463,0.6431427656426568
464,0.6386082918653486
465,0.6384521407263034
466,0.6013960557756072
467,0.6021199078347358
468,0.6069191211947267
469,0.6072142594777565
470,0.60754180629789
471,0.6344802797904591
472,0.6346997316186546
473,0.6277653293086024
474,0.631219685484878
475,0.6318159903505206
476,0.636829472055525
477,0.6331315340458933
478,0.637998647459423
479,0.6381790579080919
480,0.6382367707372689
481,0.6386360770172753
482,0.6345537127553973
483,0.6350668976984518
484,0.6394215170851373
485,0.6352278136922945
486,0.6352823445464004
487,0.6353801000973036
488,0.6354956354942212
489,0.6359885071935468
490,0.6406324653724883
491,0.6367097968059107
492,0.6365677989148388
493,0.6323245237502099
494,0.6412358509196734
495,0.637034869170436
496,0.6372507767265482
497,0.6418695884314117
498,0.6419815243833988
499,0.6379337418703381
500,0.638068291782238
501,0.6380984798202771
502,0.6310068596110745
503,0.6388172558310726
504,0.643502585956842
505,0.639245957982002
506,0.6392434289522556
507,0.6391341623774051
508,0.6392079024576087
509,0.6437795212081439
510,0.6394291995672123
511,0.6391644337569957
512,0.6014815053327345
513,0.6066039208762861
514,0.6072190627136728
515,0.6075522888093711
516,0.6080402802559378
517,0.6306302665879525
518,0.6353861793282745
519,0.6356781478033339
520,0.6362685466081857
521,0.6248765110113099
522,0.6297765177153026
523,0.6376906560728922
524,0.6339546611510238
525,0.6313076459543603
526,0.6389716562918875
527,0.6318057901490383
528,0.6398607445956502
529,0.6356341075410273
530,0.6402806486880704
531,0.6404472952675312
532,0.6362585526092126
533,0.636277167529245
534,0.6362995685732427
535,0.6362219209902212
536,0.6366213856240618
537,0.6371243174508499
538,0.6375725598250432
539,0.6302917132963163
540,0.6377547413343607
541,0.6377887605401202
542,0.6378218374462434
543,0.6350951098493051
544,0.6385392101097569
545,0.6388033218961225
546,0.63898326233128
547,0.6390467414496451
548,0.6361074768793623
549,0.6396014629457851
550,0.6399176487643196
551,0.6399119785189493
552,0.6398792208812627
553,0.6399177447200624
554,0.6398197003618251
555,0.6399660574947832
556,0.6445974442735384
557,0.6403451853478612
558,0.6325495809715062
559,0.6400404213267784
560,0.601582761850553
561,0.6021819609599217
562,0.6025248750920835
563,0.6074107659759811
564,0.6079527010105376
565,0.6040419745138929
566,0.609008157589091
567,0.6361679581922356
568,0.6320292760847505
569,0.6368469328634836
570,0.6329922958161842
571,0.6333758572291237
572,0.633569462815333
573,0.6387140849182398
574,0.6348401275565182
575,0.6394312868220869
576,0.6397196506143709
577,0.6401524480430336
578,0.6362222963149844
579,0.6366073584434526
580,0.6369181594582393
581,0.6415004593905024
582,0.64158202337913806
