i,WPSS
211,0.6549147266893731
212,0.6478166466689255
213,0.6476138278145217
214,0.6612255636098752
215,0.6546584129385671
216,0.6618304269696155
217,0.6618853582709785
218,0.655315591965925
219,0.6554764480244631
220,0.65134633149674
221,0.6565303416846057
222,0.6566720982009472
223,0.6565697321724777
224,0.6569110715394902
225,0.6571209788440457
226,0.6460384631141081
227,0.6578481008262291
228,0.6512318290495749
229,0.6515177890921346
230,0.652100583588751
231,0.6410188730233143
232,0.6598409713030925
233,0.6601257066279937
234,0.6534885862614251
235,0.6608316908690843
236,0.6544430359029398
237,0.6614464679669402
238,0.6615707804870825
239,0.654716297581525
240,0.6547985096606057
241,0.6549484929117351
242,0.6550747849721065
243,0.6550435223541007
244,0.6553986007873773
245,0.648498252229263
246,0.6484951638212911
247,0.655233514269322
248,0.655197930252472
249,0.6552732182517877
250,0.6624425949566125
251,0.6626087697093956
252,0.655680973210854
253,0.655898639304133
254,0.6563560118031523
255,0.6567783828211929
256,0.6571982247697289
257,0.6574799981309235
258,0.6574674178187235
259,0.6576129387169962
260,0.6647967362761271
261,0.6572646286729172
262,0.65765089471351
263,0.6579987724379036
264,0.6583189335863762
265,0.65165962323122
266,0.6521974366853527
267,0.6597466852397318
268,0.6604553512689982
269,0.6608551488750165
270,0.6612527439238224
271,0.6612765240287163
272,0.6615745720114097
273,0.655063677018608
274,0.662235304922266
275,0.6552934175252466
276,0.6554086227762981
277,0.6556663376737408
278,0.6625159489318454
279,0.6557555904334609
280,0.6559080084790619
281,0.6492368033554509
282,0.6493636516282653
283,0.649369937140587
284,0.65609123149256
285,0.6561985187065804
286,0.6564653607989855
287,0.6635212027635574
288,0.6567323444867941
289,0.6565944375025522
290,0.656825971111611
291,0.6574418070991699
292,0.6576786204773604
293,0.6580019068351112
294,0.6581516505699389
295,0.6581945794502015
296,0.6468229686260104
297,0.658845232856384
298,0.6574506121112133
299,0.6577680343087693
300,0.6579912173173499
301,0.6584244594089298
302,0.6588984626944852
303,0.659397753910984
304,0.6528879662056477
305,0.6534380890575385
306,0.6610419866210131
307,0.6610146390350693
308,0.66148342959132
309,0.6616854694845317
310,0.6621665849376943
311,0.6625048312941438
312,0.6558891285037405
313,0.6560702215288815
314,0.6562237458414554
315,0.656414986271853
316,0.6564254632146637
317,0.6563916714748964
318,0.6496400888005588
319,0.6427338320977708
320,0.6498232350671941
321,0.6568610155529853
322,0.657049620307407
323,0.6570710232949301
324,0.6642607374540026
325,0.6459858013711856
326,0.6574176824145236
327,0.6575581855548388
328,0.6576028247333539
329,0.6581587105836966
330,0.6583308022696037
331,0.6587254065331026
332,0.658950124053494
333,0.659116040567665
334,0.659307705596232
335,0.6596985776352597
336,0.6595018440897471
337,0.6576266796167818
338,0.6577731526765862
339,0.6581879922034621
340,0.6584411445634403
341,0.6471031309383378
342,0.6592237337583803
